date,code,score,next_return
2025-02-13,1925.T,1.8046034036923446,0.029009170160415747
2025-02-14,1925.T,1.4606507570931544,-0.005757418596826399
2025-02-17,1925.T,1.0,0.0
2025-02-18,1925.T,1.0,-0.005990419251107469
2025-02-19,1925.T,0.0,-0.0132583254729647
2025-02-20,1925.T,0.0,0.01486161351141326
2025-02-21,1925.T,2.2177690338980103,-0.012437379057545054
2025-02-25,1925.T,0.5299476201320883,-0.004671890656883624
2025-02-26,1925.T,0.5273681364597158,0.013265314178813353
2025-02-27,1925.T,2.2040423380590752,-0.005840909683473043
2025-02-28,1925.T,0.800070771408351,0.020259331908286982
2025-03-03,1925.T,2.0,-0.006155663171707862
2025-03-04,1925.T,1.0,0.0037961267753931073
2025-03-05,1925.T,1.0,0.008757987407326528
2025-03-06,1925.T,2.0,-0.01756119902976044
2025-03-07,1925.T,0.0,0.006025310367835207
2025-03-10,1925.T,0.0,-0.018366912268461696
2025-03-11,1925.T,0.17987835955285236,0.0038641674725421486
2025-03-12,1925.T,0.21702806194064217,-0.0006078201503483184
2025-03-13,1925.T,0.09751713168244569,-0.0002026964255048408
2025-03-14,1925.T,0.0,0.023722602779676208
2025-03-17,1925.T,2.0,-0.00178245379790363
2025-03-18,1925.T,1.0,0.007142841678539747
2025-03-19,1925.T,1.0,0.00098502817751222
2025-03-21,1925.T,1.3704343173970137,-0.004329917517106576
2025-03-24,1925.T,0.0,0.011267115159105208
2025-03-25,1925.T,2.0295155145653485,0.004495644299256036
2025-03-26,1925.T,2.109767430018967,0.002529715299657522
2025-03-27,1925.T,1.1925934200971904,0.0007886435331230284
2025-03-28,1925.T,1.0,-0.027186761229314422
2025-03-31,1925.T,0.20303972062683262,0.01275820170109356
2025-04-01,1925.T,0.0,-0.013597280543891222
2025-04-02,1925.T,0.0,-0.008108655990269612
2025-04-03,1925.T,0.23882557046818143,0.0047005926834253016
2025-04-04,1925.T,1.0904506596546346,-0.033970707892595604
2025-04-07,1925.T,0.4634107096884923,0.025268477574226154
2025-04-08,1925.T,1.1263082661862756,-0.014582049702197576
2025-04-09,1925.T,0.0,0.051479783243017926
2025-04-10,1925.T,2.067502307120266,-0.02081268582755203
2025-04-11,1925.T,1.0,0.010728744939271255
2025-04-14,1925.T,2.0,0.005607850991387943
2025-04-15,1925.T,2.0,0.007966540529774946
2025-04-16,1925.T,1.0,0.007113218731475993
2025-04-17,1925.T,2.0,0.01373356876594075
2025-04-18,1925.T,2.0,-0.004064253919101994
2025-04-21,1925.T,1.0,-0.002137582588418189
2025-04-22,1925.T,1.0,0.008373904576436221
2025-04-23,1925.T,2.4994335653018287,-0.019119351100811123
2025-04-24,1925.T,0.6084567840674973,0.0
2025-04-25,1925.T,0.27432517263025735,0.01220712738728096
2025-04-28,1925.T,2.0,0.0027232056020229526
2025-04-30,1925.T,1.3179721610117296,0.0007759456838021338
2025-05-01,1925.T,1.0,0.006396588486140725
2025-05-02,1925.T,2.0,0.007704160246533128
2025-05-07,1925.T,1.2106994595441372,-0.014334862385321102
2025-05-08,1925.T,0.0,0.010665115377157261
2025-05-09,1925.T,1.1912293195104582,0.0034535686876438986
2025-05-12,1925.T,1.0,-0.031931166347992354
2025-05-13,1925.T,0.4604706045672242,-0.02231878333004148
2025-05-14,1925.T,0.446819734726688,-0.00404040404040404
2025-05-15,1925.T,0.0,0.01643002028397566
2025-05-16,1925.T,1.0435445927375213,0.0027938535222510478
2025-05-19,1925.T,2.0,-0.015323383084577114
2025-05-20,1925.T,0.0,0.002425222312045271
2025-05-21,1925.T,0.0,-0.006048387096774193
2025-05-22,1925.T,0.0,-0.002434077079107505
2025-05-23,1925.T,0.0,0.0069133794225294835
2025-05-26,1925.T,2.0,-0.008279483037156704
2025-05-27,1925.T,0.0,0.0012217470983506415
2025-05-28,1925.T,0.16093264439254917,0.008948545861297539
2025-05-29,1925.T,1.2698356222870562,-0.018141503729086877
2025-05-30,1925.T,1.5421901717344437,0.008006569492917266
2025-06-02,1925.T,0.0,-0.007739307535641548
2025-06-03,1925.T,0.0,0.0049261083743842365
2025-06-04,1925.T,0.0,-0.013684640522875817
2025-06-05,1925.T,0.0,0.006212466349140609
2025-06-06,1925.T,0.0,0.0
2025-06-09,1925.T,1.0,0.003498662276188516
2025-06-10,1925.T,1.0,-0.0016406890894175555
2025-06-11,1925.T,1.0705247005838863,-0.003286770747740345
2025-06-12,1925.T,0.0,-0.002061005770816158
2025-06-13,1925.T,0.6273242023108119,0.0028913672036348617
2025-06-16,1925.T,0.0,-0.0012355848434925864
2025-06-17,1925.T,0.0,0.008453608247422681
2025-06-18,1925.T,2.2669006181306446,0.011858515640973216
2025-06-19,1925.T,2.154779747165385,-0.0026267932915740554
2025-06-20,1925.T,1.50354609929078,0.0008103727714748784
2025-06-23,1925.T,1.0,0.002226720647773279
2025-06-24,1925.T,1.0,-0.001211876388608362
2025-06-25,1925.T,1.0685258124431916,-0.0016177957532861476
2025-06-26,1925.T,0.0,-0.00020255215718047398
2025-06-27,1925.T,0.06403704435722957,0.003646677471636953
2025-06-30,1925.T,1.2640868625533885,-0.010698425514735568
2025-07-01,1925.T,0.0,0.0016323199347072026
2025-07-02,1925.T,0.0,0.0012222448563862294
2025-07-03,1925.T,0.0,-0.0034587995930824007
2025-07-04,1925.T,0.0,-0.0010208248264597796
2025-07-07,1925.T,0.0,-0.00715307582260372
2025-07-08,1925.T,0.43253207919642334,0.010909839440098806
2025-07-09,1925.T,2.1442396180835157,0.0036652412950519244
2025-07-10,1925.T,2.306379410611163,0.0014201663623453033
2025-07-11,1925.T,1.0,0.0034440842787682334
2025-07-14,1925.T,1.0,-0.01070058550373511
2025-07-15,1925.T,0.0,-0.005306122448979592
2025-07-16,1925.T,0.0,0.017439474764054164
2025-07-17,1925.T,2.5309054340408723,-0.01593063117564025
2025-07-18,1925.T,0.0,0.0036885245901639345
2025-07-22,1925.T,0.0,0.028787260106165783
2025-07-23,1925.T,2.6782291769275153,0.013097836872395317
2025-07-24,1925.T,2.058552025927841,-0.014691478942213516
2025-07-25,1925.T,1.0,-0.010337972166998012
2025-07-28,1925.T,0.0,-0.0070309361189232625
2025-07-29,1925.T,0.0,0.009508395711106616
2025-07-30,1925.T,1.0,0.0028056112224448897
2025-07-31,1925.T,2.1117664851784634,0.014388489208633094
2025-08-01,1925.T,2.023525007020062,-0.00256107171000788
2025-08-04,1925.T,1.0823093887838688,-0.005530317993284614
2025-08-05,1925.T,1.049552649690296,0.020655412115193644
2025-08-06,1925.T,2.451141354304974,0.0011675423234092236
2025-08-07,1925.T,1.0,0.02662779397473275
2025-08-08,1925.T,2.1970931254761767,0.008898144642180993
2025-08-12,1925.T,2.0,0.006755488834678176
2025-08-13,1925.T,1.0,-0.018080149114631874
2025-08-14,1925.T,0.0,0.01404707668944571
2025-08-15,1925.T,1.1957785686599245,-0.012167727442905278
2024-08-23,1928.T,2.0,0.012369484354360862
2024-08-26,1928.T,2.170746926399329,0.0035296840043360363
2024-08-27,1928.T,1.0,0.0056818643724258445
2024-08-28,1928.T,1.0,0.008609052034242202
2024-08-29,1928.T,2.0702850954634275,0.0013336868821611975
2024-08-30,1928.T,1.3846626872634358,-0.0005327370802100994
2024-09-02,1928.T,1.0,0.016258023989068657
2024-09-03,1928.T,2.093429913417464,-0.020718640659502546
2024-09-04,1928.T,0.2632369288374905,0.027584411765588384
2024-09-05,1928.T,2.58087341341244,0.0041698379773000855
2024-09-06,1928.T,1.6668722925919834,-0.0012976220176089323
2024-09-09,1928.T,1.0,-0.005717286189880948
2024-09-10,1928.T,1.0,-0.02012546545067978
2024-09-11,1928.T,0.0,0.01893840806308673
2024-09-12,1928.T,2.0,-0.019371710089529825
2024-09-13,1928.T,0.10861542706375338,0.016550933754052578
2024-09-17,1928.T,1.0206892897825108,0.000525182514966264
2024-09-18,1928.T,1.0,0.022572264080138182
2024-09-19,1928.T,2.0,0.016170431144396525
2024-09-20,1928.T,2.438849199284813,0.010356120894196675
2024-09-24,1928.T,1.0,-0.009500010344503805
2024-09-25,1928.T,1.0,0.024734968933309367
2024-09-26,1928.T,2.0,0.01453200946259882
2024-09-27,1928.T,2.0,-0.035202664266097236
2024-09-30,1928.T,0.3372815171417205,0.014091559801362464
2024-10-01,1928.T,1.0,-0.018114077396460815
2024-10-02,1928.T,0.0,0.0015162205092472591
2024-10-03,1928.T,0.0,-0.0030279786356786427
2024-10-04,1928.T,0.1753909016173274,-0.004302739966868587
2024-10-07,1928.T,0.03541633596133842,-0.01703102385177016
2024-10-08,1928.T,0.0,-0.01396423904221287
2024-10-09,1928.T,0.018177971618278832,0.01075265729505174
2024-10-10,1928.T,0.0,-0.01115724782072925
2024-10-11,1928.T,0.22314351705687852,0.01102068521585722
2024-10-15,1928.T,1.0,-0.005969325629769637
2024-10-16,1928.T,0.0,0.007571736297635827
2024-10-17,1928.T,1.1032876395086801,-0.008551385514884506
2024-10-18,1928.T,0.0,0.002352335773919135
2024-10-21,1928.T,0.0,-0.0232072774711842
2024-10-22,1928.T,0.0,-0.010678107293603597
2024-10-23,1928.T,0.0,-0.0048570085417115275
2024-10-24,1928.T,0.0,-0.0018980171692879418
2024-10-25,1928.T,0.0,0.012768290859063398
2024-10-28,1928.T,2.0,-0.002682399146211313
2024-10-29,1928.T,1.0,-0.009682595852589826
2024-10-30,1928.T,0.86879969917827,0.009234041499659682
2024-10-31,1928.T,2.113393505550368,-0.01480083801704019
2024-11-01,1928.T,0.0,0.015569533567096705
2024-11-05,1928.T,1.0,-0.013717084985206508
2024-11-06,1928.T,0.011272470658148848,-0.0027270205363283894
2024-11-07,1928.T,0.3631397637795275,-0.0002734338254283431
2024-11-08,1928.T,0.0,0.001094104095970808
2024-11-11,1928.T,0.0,0.007103799854942142
2024-11-12,1928.T,2.0,-0.01817682925060111
2024-11-13,1928.T,0.0,0.0011052899688726028
2024-11-14,1928.T,0.09211782002011804,-0.017112974178376865
2024-11-15,1928.T,0.2985195827347118,-0.0014040262768505278
2024-11-18,1928.T,0.0,0.0011248718774583524
2024-11-19,1928.T,0.0,-0.00365177952278312
2024-11-20,1928.T,0.0,-0.017197590776608422
2024-11-21,1928.T,0.08857894414877343,0.013195677125041116
2024-11-22,1928.T,0.018877784309883072,0.014722483981384616
2024-11-25,1928.T,3.4512341261255264,0.0005580064151554941
2024-11-26,1928.T,1.0,-0.0117121676329289
2024-11-27,1928.T,0.0,0.0
2024-11-28,1928.T,0.0,-0.0011286807411313349
2024-11-29,1928.T,0.0,0.012429373248042951
2024-12-02,1928.T,2.140909764409542,0.015625032193360946
2024-12-03,1928.T,2.4464281358991244,-0.0038461616487575298
2024-12-04,1928.T,1.0708855388314613,-0.006618867209033676
2024-12-05,1928.T,1.6836407948339351,0.0024986220288612934
2024-12-06,1928.T,0.07274791703315153,0.003323216141549108
2024-12-09,1928.T,1.0,0.001379999211429022
2024-12-10,1928.T,1.0,-0.004410122359050145
2024-12-11,1928.T,0.0,0.01107417947702616
2024-12-12,1928.T,2.0,-0.003012029501559633
2024-12-13,1928.T,1.090617668238519,0.014281809905309185
2024-12-16,1928.T,2.0785149775396956,-0.002437052912490253
2024-12-17,1928.T,1.0605690489484458,-0.015472260245283535
2024-12-18,1928.T,0.0,-0.013234154110600284
2024-12-19,1928.T,0.3949854180974848,0.010058716637813133
2024-12-20,1928.T,1.0458981160570797,0.004979202782363497
2024-12-23,1928.T,1.0,0.0013762708918285843
2024-12-24,1928.T,1.0,0.013468931858892199
2024-12-25,1928.T,2.0,0.015459740660124179
2024-12-26,1928.T,2.0,0.010950891830902386
2024-12-27,1928.T,2.2856755167578813,-0.0007926280078759588
2024-12-30,1928.T,1.2942517942182574,-0.006345852139685905
2025-01-06,1928.T,1.6793022304072027,-0.0015965778499233082
2025-01-07,1928.T,0.0,-0.013059694148808018
2025-01-08,1928.T,0.19681441626099572,-0.013502612524922734
2025-01-09,1928.T,0.0,-0.01368735886392412
2025-01-10,1928.T,0.0,-0.003608126914701658
2025-01-14,1928.T,0.18510801894982265,-0.002785510973730146
2025-01-15,1928.T,0.0,0.003631307684724481
2025-01-16,1928.T,0.0,-0.007792946675273053
2025-01-17,1928.T,0.08722882121372222,0.006451631335760391
2025-01-20,1928.T,2.0,0.00947603034487144
2025-01-21,1928.T,2.0,-0.008006627512655946
2025-01-22,1928.T,1.1486206078811114,0.0016698968962865258
2025-01-23,1928.T,1.2047280326705907,0.0002778403730291782
2025-01-24,1928.T,0.24105524282034163,0.01611118506498329
2025-01-27,1928.T,2.402098237097598,0.0013667953039043427
2025-01-28,1928.T,1.3738701453497997,0.0013650687546418734
2025-01-29,1928.T,1.8952512405289683,0.0005559877745167943
2025-01-30,1928.T,1.0790123778388494,-0.004445638736468641
2025-01-31,1928.T,0.0,-0.02595594778620032
2025-02-03,1928.T,0.0,0.0017192446141866694
2025-02-04,1928.T,0.0,0.006578900377671794
2025-02-05,1928.T,1.0,0.00994605404926719
2025-02-06,1928.T,2.0,-0.01069221143570586
2025-02-07,1928.T,1.0,-0.013083026942724783
2025-02-10,1928.T,0.0,-0.011527379802802065
2025-02-12,1928.T,0.5913805246553272,0.01924199727959777
2025-02-13,1928.T,2.055655604150587,-0.011155660262807456
2025-02-14,1928.T,0.0,0.006653192559467121
2025-02-17,1928.T,1.0,-0.006896524506975956
2025-02-18,1928.T,0.0,0.0
2025-02-19,1928.T,0.0,-0.029513898045905998
2025-02-20,1928.T,0.6425886341858922,-0.0005963439869950852
2025-02-21,1928.T,0.040820449567233075,0.005369925956330661
2025-02-25,1928.T,1.0,0.008902097819192763
2025-02-26,1928.T,2.0,0.008529411807907455
2025-02-27,1928.T,2.0,-0.011373560782217036
2025-02-28,1928.T,1.5458886949285915,0.012979361027518016
2025-03-03,1928.T,2.0,-0.014269111255685717
2025-03-04,1928.T,0.0,0.0005908826584496847
2025-03-05,1928.T,0.15479160551805116,-0.010333676619457636
2025-03-06,1928.T,0.7132897074879934,0.009844876668999582
2025-03-07,1928.T,0.31864237167994003,-0.008862649731768042
2025-03-10,1928.T,0.0,-0.010134082334506736
2025-03-11,1928.T,0.0,0.0039144524356922936
2025-03-12,1928.T,0.0,-0.006598685565562566
2025-03-13,1928.T,0.0,0.0006039063467164307
2025-03-14,1928.T,0.0,0.01508749171919465
2025-03-17,1928.T,2.0,0.006539838650725526
2025-03-18,1928.T,2.0,-0.005020650448569454
2025-03-19,1928.T,1.0978574987543597,-0.006233362259296604
2025-03-21,1928.T,1.0044960209012879,0.005077709896973526
2025-03-24,1928.T,0.0,0.009806842542652263
2025-03-25,1928.T,2.0,0.006768639128610096
2025-03-26,1928.T,2.0,0.0061385409996276685
2025-03-27,1928.T,1.0,-0.0014525988337422539
2025-03-28,1928.T,1.074511396892512,-0.028222269058575496
2025-03-31,1928.T,0.18901835077166895,0.009281403348545157
2025-04-01,1928.T,0.10027688008434987,-0.017798839623183092
2025-04-02,1928.T,0.0,-0.0341286740622409
2025-04-03,1928.T,0.25871709010475863,-0.017510979059441056
2025-04-04,1928.T,0.12103491308007075,-0.04423928678121471
2025-04-07,1928.T,0.3780638450035758,0.03962702392703523
2025-04-08,1928.T,1.0066131052923541,-0.015374778778650998
2025-04-09,1928.T,0.0,0.06115808899086489
2025-04-10,1928.T,2.0,-0.030656007887680168
2025-04-11,1928.T,1.0,-0.00031627731257943457
2025-04-14,1928.T,1.0,0.005694397782182748
2025-04-15,1928.T,1.0,0.011009724438375628
2025-04-16,1928.T,2.0,0.007778461389291101
2025-04-17,1928.T,2.0,0.002778672702144527
2025-04-18,1928.T,2.0,-0.019704406987314245
2025-04-21,1928.T,0.17850085085359835,-0.0028266709497153254
2025-04-22,1928.T,0.0,0.01858269906273685
2025-04-23,1928.T,2.1705115775065584,-0.002782968599701126
2025-04-24,1928.T,1.0,0.004651173594595839
2025-04-25,1928.T,1.0597502167316861,0.011111105973146221
2025-04-28,1928.T,2.0142826989375924,0.0
2025-04-30,1928.T,1.4261943809329998,-0.0006104664546053516
2025-05-01,1928.T,1.0,0.004276104268118892
2025-05-02,1928.T,2.0,0.00273718698863333
2025-05-07,1928.T,1.3055795258424925,0.00030332693986287804
2025-05-08,1928.T,1.0,0.010612466477583328
2025-05-09,1928.T,2.3008669171639777,0.009000921129374288
2025-05-12,1928.T,2.0,0.006244409386565242
2025-05-13,1928.T,2.0,-0.010933748013021855
2025-05-14,1928.T,1.0,-0.015536326531586686
2025-05-15,1928.T,0.0,0.010318693415651893
2025-05-16,1928.T,0.08840677592314372,-0.0012015697591167295
2025-05-19,1928.T,0.0,-0.005413531146822985
2025-05-20,1928.T,0.17880767989674085,-0.01360753020529201
2025-05-21,1928.T,0.6208510927722861,-0.019006752448250494
2025-05-22,1928.T,0.33846458446765326,0.007812492074789485
2025-05-23,1928.T,0.0,0.01395352078378752
2025-05-26,1928.T,2.0,0.003975503549019476
2025-05-27,1928.T,1.0,0.002436811414238241
2025-05-28,1928.T,2.0,0.0
2025-05-29,1928.T,1.0,-0.002430887799102655
2025-05-30,1928.T,0.8626642719037383,0.002436811414238241
2025-06-02,1928.T,1.0,-0.007596467465839304
2025-06-03,1928.T,0.0,-0.006429867848206524
2025-06-04,1928.T,0.09389042671747494,-0.06471493990533522
2025-06-05,1928.T,1.1032366779206502,0.00988461897307776
2025-06-06,1928.T,0.31609941976270894,0.0006525735226725305
2025-06-09,1928.T,0.0,0.005868924450084995
2025-06-10,1928.T,0.0,-0.005186419216073335
2025-06-11,1928.T,1.0,-0.008797609340158552
2025-06-12,1928.T,0.0,-0.0088757763164494
2025-06-13,1928.T,0.07478327704325594,0.002985114677582686
2025-06-16,1928.T,0.0,-0.0016534704465278524
2025-06-17,1928.T,0.0,0.019874176423968316
2025-06-18,1928.T,2.3265229248594976,-0.015914299334352268
2025-06-19,1928.T,0.0,-0.0029702544371276365
2025-06-20,1928.T,1.0344108130990897,-0.00033103901119101967
2025-06-23,1928.T,0.0,0.011258226728416034
2025-06-24,1928.T,2.0,0.010805509897569399
2025-06-25,1928.T,2.0,0.005507020660649963
2025-06-26,1928.T,2.0,0.012564413292805597
2025-06-27,1928.T,2.336817567790188,0.012726696945891458
2025-06-30,1928.T,2.306239795556187,0.0003141906625045491
2025-07-01,1928.T,1.0218060933058064,0.01695979042340226
2025-07-02,1928.T,2.013416036962421,-0.0027795306917085343
2025-07-03,1928.T,1.0,-0.011458672144248346
2025-07-04,1928.T,0.0,-0.006265626614683364
2025-07-07,1928.T,0.0,0.001576322415558233
2025-07-08,1928.T,0.0,0.0
2025-07-09,1928.T,0.017564005532792137,-0.0015738415338698573
2025-07-10,1928.T,0.061426770421249444,-0.007566174407038976
2025-07-11,1928.T,0.31932318949031346,0.005717913214316763
2025-07-14,1928.T,0.0,0.0003157988468609839
2025-07-15,1928.T,1.3553766229860689,-0.014840540785389154
2025-07-16,1928.T,0.08242080283623054,0.0028846540932147523
2025-07-17,1928.T,0.0,-0.0025567438648282288
2025-07-18,1928.T,0.0,0.004806162923250528
2025-07-22,1928.T,1.0733153890851772,0.04464282657241149
2025-07-23,1928.T,2.9131185739192778,0.0027472896021152066
2025-07-24,1928.T,1.0024012723624987,-0.0006088699351200056
2025-07-25,1928.T,1.0,-0.0030459762377800996
2025-07-28,1928.T,1.052615036459643,-0.012832232510000792
2025-07-29,1928.T,0.05679382236825781,0.005698005698005698
2025-07-30,1928.T,0.0,0.0031476235442241107
2025-07-31,1928.T,1.0,0.017571383746470035
2025-08-01,1928.T,2.0,-0.002158495220474869
2025-08-04,1928.T,1.0,0.0021631644004944375
2025-08-05,1928.T,2.0,0.014184397163120567
2025-08-06,1928.T,2.0,-0.004256612952265126
2025-08-07,1928.T,1.0,0.01282442748091603
2025-08-08,1928.T,2.1790536250899395,0.0009044317154054868
2025-08-12,1928.T,2.0707672683381797,0.010542168674698794
2025-08-13,1928.T,2.0,0.002682563338301043
2025-08-14,1928.T,1.0,0.01605231866825208
2025-08-15,1928.T,2.0,-0.007021650087770626
2024-08-23,2413.T,1.0,0.011875582917016438
2024-08-26,2413.T,1.0,0.005522991938223011
2024-08-27,2413.T,1.0,-0.013388253672996356
2024-08-28,2413.T,0.0,-0.01009050146075354
2024-08-29,2413.T,0.0,-0.010193270693795218
2024-08-30,2413.T,0.0,-0.019886408508866856
2024-09-02,2413.T,0.0,0.008695710563777498
2024-09-03,2413.T,0.0,-0.030172481510328253
2024-09-04,2413.T,0.17961525882317964,-0.0185184829271324
2024-09-05,2413.T,0.13308289478170932,0.06566032711039861
2024-09-06,2413.T,3.3155467978751743,-0.03222378345401914
2024-09-09,2413.T,0.054732564005771644,-0.014635939217190542
2024-09-10,2413.T,0.0,-0.028592622186440445
2024-09-11,2413.T,0.0,0.031727793576644486
2024-09-12,2413.T,1.0,-0.004075553800148355
2024-09-13,2413.T,1.0,0.003348248246196173
2024-09-17,2413.T,1.0,0.05302185224240127
2024-09-18,2413.T,2.73173159461582,0.007746509020061519
2024-09-19,2413.T,1.1018018755357597,0.01537383746044212
2024-09-20,2413.T,1.0,-0.007570573139435415
2024-09-24,2413.T,1.0,0.03328715377433284
2024-09-25,2413.T,2.04458722741433,-0.006711412735091616
2024-09-26,2413.T,1.03954453549005,0.026689190035287726
2024-09-27,2413.T,2.0,-0.053636046595114104
2024-09-30,2413.T,0.11404383356775338,0.03859525970820712
2024-10-01,2413.T,2.0,-0.022430547483916815
2024-10-02,2413.T,0.0,0.09931507660790624
